scenario,cm,ds_ns,ms,sample,antenna,mode,pole_bins,pole_bins_mod1,pole_radius,peak1_bins,peak1_db,peak2_bins,peak3_bins
cm_E_ds_050_ms_003,E,50,3,11,1,2,1.7106934294168772,0.7106934294168772,0.9407485723495483,0.0,-0.17238056659698486,1.0,2.0
cm_E_ds_050_ms_003,E,50,3,11,1,3,2.7487686503366118,0.7487686503366118,0.8752950429916382,0.0,-0.17238056659698486,1.0,2.0
cm_E_ds_050_ms_003,E,50,3,11,1,4,3.9272218654099684,0.9272218654099684,0.8304488658905029,0.0,-0.17238056659698486,1.0,2.0
cm_E_ds_050_ms_003,E,50,3,11,1,5,5.149861850953861,0.14986185095386073,0.5739538669586182,0.0,-0.17238056659698486,1.0,2.0
cm_E_ds_050_ms_003,E,50,3,11,1,6,5.684794981214145,0.6847949812141447,0.7432080507278442,0.0,-0.17238056659698486,1.0,2.0
cm_E_ds_050_ms_003,E,50,3,11,1,7,7.075761487867426,0.07576148786742642,0.8475635051727295,0.0,-0.17238056659698486,1.0,2.0
cm_E_ds_050_ms_003,E,50,3,11,1,8,8.035010254485952,0.035010254485952075,0.8856344223022461,0.0,-0.17238056659698486,1.0,2.0
cm_E_ds_050_ms_003,E,50,3,11,1,9,9.085024646074867,0.08502464607486715,0.8164564967155457,0.0,-0.17238056659698486,1.0,2.0
cm_E_ds_050_ms_003,E,50,3,11,1,10,10.3190182274031,0.3190182274031006,0.5846480131149292,0.0,-0.17238056659698486,1.0,2.0
cm_E_ds_050_ms_003,E,50,3,11,1,11,10.778848418933704,0.7788484189337037,0.5867515802383423,0.0,-0.17238056659698486,1.0,2.0
cm_E_ds_050_ms_003,E,50,3,11,1,12,12.325219032350672,0.32521903235067207,0.8600465059280396,0.0,-0.17238056659698486,1.0,2.0
cm_E_ds_050_ms_003,E,50,3,11,1,13,13.323146704893034,0.3231467048930341,0.8632621765136719,0.0,-0.17238056659698486,1.0,2.0
cm_E_ds_050_ms_003,E,50,3,11,1,14,14.268514098606389,0.26851409860638853,0.9562391042709351,0.0,-0.17238056659698486,1.0,2.0
cm_E_ds_050_ms_003,E,50,3,11,1,15,15.06617698191642,0.06617698191642063,0.9511942863464355,0.0,-0.17238056659698486,1.0,2.0
cm_E_ds_050_ms_003,E,50,3,12,0,0,0.12375290579973604,0.12375290579973604,0.915015459060669,0.0,-0.11610381305217743,1.0,3.0
cm_E_ds_050_ms_003,E,50,3,12,0,1,1.0316008087144886,0.03160080871448856,0.9348072409629822,0.0,-0.11610381305217743,1.0,3.0
cm_E_ds_050_ms_003,E,50,3,12,0,2,1.6483990685467298,0.6483990685467298,0.9648524522781372,0.0,-0.11610381305217743,1.0,3.0
cm_E_ds_050_ms_003,E,50,3,12,0,3,2.6631095783536844,0.6631095783536844,0.8895246982574463,0.0,-0.11610381305217743,1.0,3.0
cm_E_ds_050_ms_003,E,50,3,12,0,4,3.8300674332719282,0.8300674332719282,0.8105157613754272,0.0,-0.11610381305217743,1.0,3.0
cm_E_ds_050_ms_003,E,50,3,12,0,5,5.1546769825367384,0.15467698253673845,0.5862969160079956,0.0,-0.11610381305217743,1.0,3.0
cm_E_ds_050_ms_003,E,50,3,12,0,6,5.661885008918107,0.661885008918107,0.7393057346343994,0.0,-0.11610381305217743,1.0,3.0
cm_E_ds_050_ms_003,E,50,3,12,0,7,7.048500836852072,0.04850083685207185,0.8240306377410889,0.0,-0.11610381305217743,1.0,3.0
cm_E_ds_050_ms_003,E,50,3,12,0,8,8.000346285538228,0.00034628553822813046,0.8499351739883423,0.0,-0.11610381305217743,1.0,3.0
cm_E_ds_050_ms_003,E,50,3,12,0,9,9.084325234703858,0.08432523470385789,0.8152298331260681,0.0,-0.11610381305217743,1.0,3.0
cm_E_ds_050_ms_003,E,50,3,12,0,10,10.341559673047922,0.34155967304792156,0.650749683380127,0.0,-0.11610381305217743,1.0,3.0
cm_E_ds_050_ms_003,E,50,3,12,0,11,10.905917865380546,0.9059178653805464,0.5991169810295105,0.0,-0.11610381305217743,1.0,3.0
cm_E_ds_050_ms_003,E,50,3,12,0,12,12.255617886888427,0.2556178868884267,0.8603301048278809,0.0,-0.11610381305217743,1.0,3.0
cm_E_ds_050_ms_003,E,50,3,12,0,13,13.290805000263116,0.2908050002631164,0.8603053689002991,0.0,-0.11610381305217743,1.0,3.0
cm_E_ds_050_ms_003,E,50,3,12,0,14,14.308646468785605,0.3086464687856054,0.9632149934768677,0.0,-0.11610381305217743,1.0,3.0
cm_E_ds_050_ms_003,E,50,3,12,0,15,14.970698829982682,0.9706988299826822,0.9408712387084961,0.0,-0.11610381305217743,1.0,3.0
cm_E_ds_050_ms_003,E,50,3,12,1,0,0.1334510629431156,0.1334510629431156,0.9081756472587585,0.0,-0.1632431000471115,1.0,3.0
cm_E_ds_050_ms_003,E,50,3,12,1,1,1.059915206136795,0.05991520613679491,0.9262238144874573,0.0,-0.1632431000471115,1.0,3.0
cm_E_ds_050_ms_003,E,50,3,12,1,2,1.6703528143589663,0.6703528143589663,0.9601222276687622,0.0,-0.1632431000471115,1.0,3.0
cm_E_ds_050_ms_003,E,50,3,12,1,3,2.6763853411524474,0.6763853411524474,0.8871430158615112,0.0,-0.1632431000471115,1.0,3.0
cm_E_ds_050_ms_003,E,50,3,12,1,4,3.84424447747717,0.84424447747717,0.8142188787460327,0.0,-0.1632431000471115,1.0,3.0
cm_E_ds_050_ms_003,E,50,3,12,1,5,5.1609376857119535,0.16093768571195355,0.5826706290245056,0.0,-0.1632431000471115,1.0,3.0
cm_E_ds_050_ms_003,E,50,3,12,1,6,5.663708821208481,0.6637088212084814,0.7273186445236206,0.0,-0.1632431000471115,1.0,3.0
cm_E_ds_050_ms_003,E,50,3,12,1,7,7.0512201628336255,0.051220162833625515,0.8369569778442383,0.0,-0.1632431000471115,1.0,3.0
cm_E_ds_050_ms_003,E,50,3,12,1,8,8.018824831100764,0.018824831100763717,0.8704191446304321,0.0,-0.1632431000471115,1.0,3.0
cm_E_ds_050_ms_003,E,50,3,12,1,9,9.073823742963974,0.07382374296397387,0.8218649625778198,0.0,-0.1632431000471115,1.0,3.0
cm_E_ds_050_ms_003,E,50,3,12,1,10,10.331773985133053,0.33177398513305256,0.6435497999191284,0.0,-0.1632431000471115,1.0,3.0
cm_E_ds_050_ms_003,E,50,3,12,1,11,10.870448237674726,0.8704482376747258,0.5995913147926331,0.0,-0.1632431000471115,1.0,3.0
cm_E_ds_050_ms_003,E,50,3,12,1,12,12.263493550347395,0.26349355034739474,0.8531151413917542,0.0,-0.1632431000471115,1.0,3.0
cm_E_ds_050_ms_003,E,50,3,12,1,13,13.28378417292427,0.2837841729242694,0.8500840663909912,0.0,-0.1632431000471115,1.0,3.0
cm_E_ds_050_ms_003,E,50,3,12,1,14,14.301121725267992,0.30112172526799164,0.9634708166122437,0.0,-0.1632431000471115,1.0,3.0
cm_E_ds_050_ms_003,E,50,3,12,1,15,14.966436791940595,0.9664367919405947,0.9422188997268677,0.0,-0.1632431000471115,1.0,3.0
cm_E_ds_050_ms_003,E,50,3,13,0,0,0.15649832204147118,0.15649832204147118,0.8958004117012024,0.0,-0.18769478797912598,1.0,3.0
cm_E_ds_050_ms_003,E,50,3,13,0,1,0.9932667514527458,0.9932667514527458,0.9417135715484619,0.0,-0.18769478797912598,1.0,3.0
cm_E_ds_050_ms_003,E,50,3,13,0,2,1.7121883301532206,0.7121883301532206,0.9662859439849854,0.0,-0.18769478797912598,1.0,3.0
cm_E_ds_050_ms_003,E,50,3,13,0,3,2.6762332556069284,0.6762332556069284,0.9283191561698914,0.0,-0.18769478797912598,1.0,3.0
cm_E_ds_050_ms_003,E,50,3,13,0,4,3.809641524886033,0.8096415248860329,0.8702917695045471,0.0,-0.18769478797912598,1.0,3.0
cm_E_ds_050_ms_003,E,50,3,13,0,5,5.206167501959741,0.2061675019597411,0.593970775604248,0.0,-0.18769478797912598,1.0,3.0
cm_E_ds_050_ms_003,E,50,3,13,0,6,5.64992883866699,0.6499288386669901,0.6893947720527649,0.0,-0.18769478797912598,1.0,3.0
cm_E_ds_050_ms_003,E,50,3,13,0,7,6.975552595132557,0.975552595132557,0.8514130711555481,0.0,-0.18769478797912598,1.0,3.0
cm_E_ds_050_ms_003,E,50,3,13,0,8,7.980894513909959,0.9808945139099592,0.8905799388885498,0.0,-0.18769478797912598,1.0,3.0
cm_E_ds_050_ms_003,E,50,3,13,0,9,9.164840718895821,0.16484071889582097,0.8531129360198975,0.0,-0.18769478797912598,1.0,3.0
cm_E_ds_050_ms_003,E,50,3,13,0,10,10.366206638340884,0.3662066383408842,0.7163646221160889,0.0,-0.18769478797912598,1.0,3.0
cm_E_ds_050_ms_003,E,50,3,13,0,11,10.92522939045786,0.9252293904578597,0.5901030898094177,0.0,-0.18769478797912598,1.0,3.0
cm_E_ds_050_ms_003,E,50,3,13,0,12,12.185129120398042,0.18512912039804164,0.9053505063056946,0.0,-0.18769478797912598,1.0,3.0
cm_E_ds_050_ms_003,E,50,3,13,0,13,13.147901657500368,0.147901657500368,0.8977023363113403,0.0,-0.18769478797912598,1.0,3.0
cm_E_ds_050_ms_003,E,50,3,13,0,14,14.15349614149508,0.15349614149507929,0.9472565650939941,0.0,-0.18769478797912598,1.0,3.0
cm_E_ds_050_ms_003,E,50,3,13,0,15,14.697220484127076,0.6972204841270759,0.883561909198761,0.0,-0.18769478797912598,1.0,3.0
cm_E_ds_050_ms_003,E,50,3,13,1,0,0.15508095343858122,0.15508095343858122,0.8979023694992065,0.0,-0.16965137422084808,1.0,3.0
cm_E_ds_050_ms_003,E,50,3,13,1,1,0.9634330922860563,0.9634330922860563,0.9441266059875488,0.0,-0.16965137422084808,1.0,3.0
cm_E_ds_050_ms_003,E,50,3,13,1,2,1.7139455101536927,0.7139455101536927,0.9662388563156128,0.0,-0.16965137422084808,1.0,3.0
cm_E_ds_050_ms_003,E,50,3,13,1,3,2.6701996182761207,0.6701996182761207,0.9337316155433655,0.0,-0.16965137422084808,1.0,3.0
cm_E_ds_050_ms_003,E,50,3,13,1,4,3.802066086186581,0.8020660861865809,0.8758902549743652,0.0,-0.16965137422084808,1.0,3.0
cm_E_ds_050_ms_003,E,50,3,13,1,5,5.205812332122901,0.20581233212290062,0.5973184704780579,0.0,-0.16965137422084808,1.0,3.0
cm_E_ds_050_ms_003,E,50,3,13,1,6,5.6420853529881105,0.6420853529881105,0.694504976272583,0.0,-0.16965137422084808,1.0,3.0
cm_E_ds_050_ms_003,E,50,3,13,1,7,6.953832593571916,0.9538325935719163,0.852580189704895,0.0,-0.16965137422084808,1.0,3.0
cm_E_ds_050_ms_003,E,50,3,13,1,8,7.97228726129989,0.9722872612998898,0.8906949162483215,0.0,-0.16965137422084808,1.0,3.0
cm_E_ds_050_ms_003,E,50,3,13,1,9,9.176331222027525,0.1763312220275246,0.8547226786613464,0.0,-0.16965137422084808,1.0,3.0
cm_E_ds_050_ms_003,E,50,3,13,1,10,10.367722029644739,0.36772202964473877,0.7220261096954346,0.0,-0.16965137422084808,1.0,3.0
cm_E_ds_050_ms_003,E,50,3,13,1,11,10.91610304347087,0.9161030434708692,0.5912269353866577,0.0,-0.16965137422084808,1.0,3.0
cm_E_ds_050_ms_003,E,50,3,13,1,12,12.170056562501621,0.17005656250162104,0.9110013842582703,0.0,-0.16965137422084808,1.0,3.0
cm_E_ds_050_ms_003,E,50,3,13,1,13,13.131251781251619,0.13125178125161874,0.9052667617797852,0.0,-0.16965137422084808,1.0,3.0
cm_E_ds_050_ms_003,E,50,3,13,1,14,14.122569044933261,0.12256904493326104,0.9439831972122192,0.0,-0.16965137422084808,1.0,3.0
cm_E_ds_050_ms_003,E,50,3,13,1,15,14.705773702351712,0.7057737023517117,0.8848876953125,0.0,-0.16965137422084808,1.0,3.0
cm_E_ds_050_ms_003,E,50,3,14,0,0,0.11892168532681369,0.11892168532681369,0.9086461663246155,0.0,-0.4340864419937134,1.0,2.0
cm_E_ds_050_ms_003,E,50,3,14,0,1,1.0623431866047528,0.0623431866047528,0.906254768371582,0.0,-0.4340864419937134,1.0,2.0
cm_E_ds_050_ms_003,E,50,3,14,0,2,1.6813479011028714,0.6813479011028714,0.94871985912323,0.0,-0.4340864419937134,1.0,2.0
cm_E_ds_050_ms_003,E,50,3,14,0,3,2.6974891078679715,0.6974891078679715,0.8900212049484253,0.0,-0.4340864419937134,1.0,2.0
cm_E_ds_050_ms_003,E,50,3,14,0,4,3.8755649929351805,0.8755649929351805,0.8267816305160522,0.0,-0.4340864419937134,1.0,2.0
cm_E_ds_050_ms_003,E,50,3,14,0,5,5.167440632929732,0.16744063292973177,0.5774018168449402,0.0,-0.4340864419937134,1.0,2.0
cm_E_ds_050_ms_003,E,50,3,14,0,6,5.660786714499569,0.6607867144995687,0.7294947504997253,0.0,-0.4340864419937134,1.0,2.0
cm_E_ds_050_ms_003,E,50,3,14,0,7,7.03394919471635,0.033949194716350384,0.8323311805725098,0.0,-0.4340864419937134,1.0,2.0
cm_E_ds_050_ms_003,E,50,3,14,0,8,8.018419876773972,0.018419876773972277,0.8732907772064209,0.0,-0.4340864419937134,1.0,2.0
cm_E_ds_050_ms_003,E,50,3,14,0,9,9.064076911236384,0.06407691123638415,0.8112572431564331,0.0,-0.4340864419937134,1.0,2.0
cm_E_ds_050_ms_003,E,50,3,14,0,10,10.33389650436313,0.3338965043631301,0.6101429462432861,0.0,-0.4340864419937134,1.0,2.0
cm_E_ds_050_ms_003,E,50,3,14,0,11,10.822479060223818,0.8224790602238183,0.5940980315208435,0.0,-0.4340864419937134,1.0,2.0
cm_E_ds_050_ms_003,E,50,3,14,0,12,12.29664273511919,0.2966427351191907,0.8595521450042725,0.0,-0.4340864419937134,1.0,2.0
cm_E_ds_050_ms_003,E,50,3,14,0,13,13.316328658281545,0.3163286582815452,0.8639158010482788,0.0,-0.4340864419937134,1.0,2.0
cm_E_ds_050_ms_003,E,50,3,14,0,14,14.289434512688192,0.2894345126881923,0.9596233367919922,0.0,-0.4340864419937134,1.0,2.0
cm_E_ds_050_ms_003,E,50,3,14,0,15,15.031682401660113,0.03168240166011316,0.9517382383346558,0.0,-0.4340864419937134,1.0,2.0
cm_E_ds_050_ms_003,E,50,3,14,1,0,0.12643686657958794,0.12643686657958794,0.9205882549285889,0.0,-0.4538527727127075,1.0,2.0
cm_E_ds_050_ms_003,E,50,3,14,1,1,1.0615949014356825,0.06159490143568247,0.9175352454185486,0.0,-0.4538527727127075,1.0,2.0
cm_E_ds_050_ms_003,E,50,3,14,1,2,1.6649395099867774,0.6649395099867774,0.9521706700325012,0.0,-0.4538527727127075,1.0,2.0
cm_E_ds_050_ms_003,E,50,3,14,1,3,2.674431907049824,0.6744319070498239,0.8809788227081299,0.0,-0.4538527727127075,1.0,2.0
cm_E_ds_050_ms_003,E,50,3,14,1,4,3.8529852982310078,0.8529852982310078,0.8020290732383728,0.0,-0.4538527727127075,1.0,2.0
cm_E_ds_050_ms_003,E,50,3,14,1,5,5.155857239225317,0.15585723922531702,0.5848301649093628,0.0,-0.4538527727127075,1.0,2.0
cm_E_ds_050_ms_003,E,50,3,14,1,6,5.6869946056908525,0.6869946056908525,0.7405334115028381,0.0,-0.4538527727127075,1.0,2.0
cm_E_ds_050_ms_003,E,50,3,14,1,7,7.0603337601341645,0.06033376013416447,0.8422597050666809,0.0,-0.4538527727127075,1.0,2.0
cm_E_ds_050_ms_003,E,50,3,14,1,8,8.018632978676075,0.018632978676075496,0.8691787719726562,0.0,-0.4538527727127075,1.0,2.0
cm_E_ds_050_ms_003,E,50,3,14,1,9,9.042213627485154,0.04221362748515389,0.8173089027404785,0.0,-0.4538527727127075,1.0,2.0
cm_E_ds_050_ms_003,E,50,3,14,1,10,10.317629118707902,0.31762911870790234,0.6183894276618958,0.0,-0.4538527727127075,1.0,2.0
cm_E_ds_050_ms_003,E,50,3,14,1,11,10.844362379196612,0.8443623791966122,0.5998837947845459,0.0,-0.4538527727127075,1.0,2.0
cm_E_ds_050_ms_003,E,50,3,14,1,12,12.290176822704913,0.29017682270491285,0.8458001017570496,0.0,-0.4538527727127075,1.0,2.0
cm_E_ds_050_ms_003,E,50,3,14,1,13,13.320873617937254,0.320873617937254,0.8452812433242798,0.0,-0.4538527727127075,1.0,2.0
cm_E_ds_050_ms_003,E,50,3,14,1,14,14.302206055744227,0.302206055744227,0.9611011743545532,0.0,-0.4538527727127075,1.0,2.0
cm_E_ds_050_ms_003,E,50,3,14,1,15,15.102361806319331,0.10236180631933145,0.9565179944038391,0.0,-0.4538527727127075,1.0,2.0
cm_E_ds_050_ms_003,E,50,3,15,0,0,0.13638018956867556,0.13638018956867556,0.8984907865524292,0.0,-0.09103716909885406,1.0,2.0
cm_E_ds_050_ms_003,E,50,3,15,0,1,1.0431672787279604,0.043167278727960445,0.9366102814674377,0.0,-0.09103716909885406,1.0,2.0
cm_E_ds_050_ms_003,E,50,3,15,0,2,1.6994554915024829,0.6994554915024829,0.964178204536438,0.0,-0.09103716909885406,1.0,2.0
cm_E_ds_050_ms_003,E,50,3,15,0,3,2.686996419483016,0.686996419483016,0.9144139289855957,0.0,-0.09103716909885406,1.0,2.0
cm_E_ds_050_ms_003,E,50,3,15,0,4,3.8321498820588746,0.8321498820588746,0.8569193482398987,0.0,-0.09103716909885406,1.0,2.0
cm_E_ds_050_ms_003,E,50,3,15,0,5,5.196901515549721,0.19690151554972068,0.5853913426399231,0.0,-0.09103716909885406,1.0,2.0
cm_E_ds_050_ms_003,E,50,3,15,0,6,5.639038785054322,0.6390387850543222,0.7046200037002563,0.0,-0.09103716909885406,1.0,2.0
cm_E_ds_050_ms_003,E,50,3,15,0,7,7.0100441397492315,0.010044139749231462,0.839138925075531,0.0,-0.09103716909885406,1.0,2.0
cm_E_ds_050_ms_003,E,50,3,15,0,8,8.0063003891107,0.006300389110700522,0.8774800300598145,0.0,-0.09103716909885406,1.0,2.0
cm_E_ds_050_ms_003,E,50,3,15,0,9,9.174637335113362,0.17463733511336166,0.8369561433792114,0.0,-0.09103716909885406,1.0,2.0
cm_E_ds_050_ms_003,E,50,3,15,0,10,10.361564538216982,0.36156453821698165,0.6811815500259399,0.0,-0.09103716909885406,1.0,2.0
cm_E_ds_050_ms_003,E,50,3,15,0,11,10.89649523996556,0.8964952399655601,0.5900734663009644,0.0,-0.09103716909885406,1.0,2.0
cm_E_ds_050_ms_003,E,50,3,15,0,12,12.214703535940235,0.2147035359402345,0.8978807926177979,0.0,-0.09103716909885406,1.0,2.0
cm_E_ds_050_ms_003,E,50,3,15,0,13,13.2091584367446,0.2091584367446,0.8895132541656494,0.0,-0.09103716909885406,1.0,2.0
cm_E_ds_050_ms_003,E,50,3,15,0,14,14.21478691990318,0.21478691990317955,0.9560050964355469,0.0,-0.09103716909885406,1.0,2.0
cm_E_ds_050_ms_003,E,50,3,15,0,15,14.808250825018952,0.808250825018952,0.911156415939331,0.0,-0.09103716909885406,1.0,2.0
cm_E_ds_050_ms_003,E,50,3,15,1,0,0.12518749217115874,0.12518749217115874,0.906253457069397,0.0,-0.08928070962429047,1.0,2.0
cm_E_ds_050_ms_003,E,50,3,15,1,1,0.9799336150649547,0.9799336150649547,0.9435386061668396,0.0,-0.08928070962429047,1.0,2.0
cm_E_ds_050_ms_003,E,50,3,15,1,2,1.6902412627481727,0.6902412627481727,0.9654371738433838,0.0,-0.08928070962429047,1.0,2.0
cm_E_ds_050_ms_003,E,50,3,15,1,3,2.6722890490342186,0.6722890490342186,0.9162547588348389,0.0,-0.08928070962429047,1.0,2.0
cm_E_ds_050_ms_003,E,50,3,15,1,4,3.8169036855755536,0.8169036855755536,0.85112065076828,0.0,-0.08928070962429047,1.0,2.0
cm_E_ds_050_ms_003,E,50,3,15,1,5,5.2009874864932035,0.20098748649320353,0.590531051158905,0.0,-0.08928070962429047,1.0,2.0
cm_E_ds_050_ms_003,E,50,3,15,1,6,5.641295479556094,0.6412954795560939,0.710538387298584,0.0,-0.08928070962429047,1.0,2.0
cm_E_ds_050_ms_003,E,50,3,15,1,7,7.006681865293807,0.006681865293806766,0.8346893191337585,0.0,-0.08928070962429047,1.0,2.0
cm_E_ds_050_ms_003,E,50,3,15,1,8,7.998059234640145,0.9980592346401451,0.8669909238815308,0.0,-0.08928070962429047,1.0,2.0
cm_E_ds_050_ms_003,E,50,3,15,1,9,9.167742183255243,0.1677421832552426,0.8361199498176575,0.0,-0.08928070962429047,1.0,2.0
cm_E_ds_050_ms_003,E,50,3,15,1,10,10.359983577097095,0.35998357709709516,0.6939915418624878,0.0,-0.08928070962429047,1.0,2.0
cm_E_ds_050_ms_003,E,50,3,15,1,11,10.918135707767865,0.9181357077678651,0.5928117632865906,0.0,-0.08928070962429047,1.0,2.0
cm_E_ds_050_ms_003,E,50,3,15,1,12,12.20390273013272,0.20390273013271987,0.8960493803024292,0.0,-0.08928070962429047,1.0,2.0
cm_E_ds_050_ms_003,E,50,3,15,1,13,13.218832413121042,0.21883241312104218,0.8917385935783386,0.0,-0.08928070962429047,1.0,2.0
cm_E_ds_050_ms_003,E,50,3,15,1,14,14.220622633530038,0.22062263353003786,0.9560406804084778,0.0,-0.08928070962429047,1.0,2.0
cm_E_ds_050_ms_003,E,50,3,15,1,15,14.824853345289455,0.8248533452894549,0.9135168194770813,0.0,-0.08928070962429047,1.0,2.0
cm_E_ds_050_ms_033,E,50,33,0,0,0,0.2615292144938838,0.2615292144938838,0.9218719005584717,0.0,-0.13844776153564453,1.0,2.0
cm_E_ds_050_ms_033,E,50,33,0,0,1,0.9006962869396737,0.9006962869396737,0.9640547037124634,0.0,-0.13844776153564453,1.0,2.0
cm_E_ds_050_ms_033,E,50,33,0,0,2,1.8871246529954027,0.8871246529954027,0.7862851619720459,0.0,-0.13844776153564453,1.0,2.0
cm_E_ds_050_ms_033,E,50,33,0,0,3,2.811424555886825,0.8114245558868252,0.7173643112182617,0.0,-0.13844776153564453,1.0,2.0
cm_E_ds_050_ms_033,E,50,33,0,0,4,3.9252477889578534,0.9252477889578534,0.8314056396484375,0.0,-0.13844776153564453,1.0,2.0
cm_E_ds_050_ms_033,E,50,33,0,0,5,4.972693118726956,0.9726931187269559,0.6018983125686646,0.0,-0.13844776153564453,1.0,2.0
cm_E_ds_050_ms_033,E,50,33,0,0,6,5.826889629579164,0.8268896295791643,0.6339702010154724,0.0,-0.13844776153564453,1.0,2.0
cm_E_ds_050_ms_033,E,50,33,0,0,7,7.187105713897159,0.18710571389715902,0.6456619501113892,0.0,-0.13844776153564453,1.0,2.0
cm_E_ds_050_ms_033,E,50,33,0,0,8,8.052624249881543,0.052624249881542795,0.6103499531745911,0.0,-0.13844776153564453,1.0,2.0
cm_E_ds_050_ms_033,E,50,33,0,0,9,9.231742573598078,0.23174257359807804,0.8590920567512512,0.0,-0.13844776153564453,1.0,2.0
cm_E_ds_050_ms_033,E,50,33,0,0,10,10.023740953356445,0.02374095335644455,0.8482372760772705,0.0,-0.13844776153564453,1.0,2.0
cm_E_ds_050_ms_033,E,50,33,0,0,11,11.450044126699705,0.45004412669970506,0.8312039375305176,0.0,-0.13844776153564453,1.0,2.0
cm_E_ds_050_ms_033,E,50,33,0,0,12,12.179849535951604,0.1798495359516039,0.5419080853462219,0.0,-0.13844776153564453,1.0,2.0
cm_E_ds_050_ms_033,E,50,33,0,0,13,13.31919430209332,0.31919430209332056,0.836938738822937,0.0,-0.13844776153564453,1.0,2.0
cm_E_ds_050_ms_033,E,50,33,0,0,14,14.382111376370336,0.3821113763703359,0.9456809163093567,0.0,-0.13844776153564453,1.0,2.0
cm_E_ds_050_ms_033,E,50,33,0,0,15,15.282162741670378,0.282162741670378,0.9518483877182007,0.0,-0.13844776153564453,1.0,2.0
cm_E_ds_050_ms_033,E,50,33,0,1,0,0.2683130152957835,0.2683130152957835,0.9197958707809448,0.0,-0.18776559829711914,1.0,2.0
cm_E_ds_050_ms_033,E,50,33,0,1,1,0.9497088137317958,0.9497088137317958,0.963425874710083,0.0,-0.18776559829711914,1.0,2.0
cm_E_ds_050_ms_033,E,50,33,0,1,2,1.8465798911722993,0.8465798911722993,0.7693628072738647,0.0,-0.18776559829711914,1.0,2.0
cm_E_ds_050_ms_033,E,50,33,0,1,3,2.7997950204600164,0.7997950204600164,0.7187421321868896,0.0,-0.18776559829711914,1.0,2.0
cm_E_ds_050_ms_033,E,50,33,0,1,4,3.918005967053861,0.918005967053861,0.8033191561698914,0.0,-0.18776559829711914,1.0,2.0
cm_E_ds_050_ms_033,E,50,33,0,1,5,4.975114344896735,0.9751143448967348,0.5930578708648682,0.0,-0.18776559829711914,1.0,2.0
cm_E_ds_050_ms_033,E,50,33,0,1,6,5.8467208561613235,0.8467208561613235,0.6054961681365967,0.0,-0.18776559829711914,1.0,2.0
cm_E_ds_050_ms_033,E,50,33,0,1,7,7.205255803251606,0.20525580325160586,0.6315950751304626,0.0,-0.18776559829711914,1.0,2.0
cm_E_ds_050_ms_033,E,50,33,0,1,8,8.062055375087496,0.062055375087496145,0.5903204679489136,0.0,-0.18776559829711914,1.0,2.0
cm_E_ds_050_ms_033,E,50,33,0,1,9,9.276941426321628,0.27694142632162766,0.8431194424629211,0.0,-0.18776559829711914,1.0,2.0
cm_E_ds_050_ms_033,E,50,33,0,1,10,10.017369145770731,0.01736914577073101,0.822290301322937,0.0,-0.18776559829711914,1.0,2.0
cm_E_ds_050_ms_033,E,50,33,0,1,11,11.46011152197234,0.4601115219723404,0.7999436855316162,0.0,-0.18776559829711914,1.0,2.0
cm_E_ds_050_ms_033,E,50,33,0,1,12,12.188943098030578,0.18894309803057752,0.5146734714508057,0.0,-0.18776559829711914,1.0,2.0
cm_E_ds_050_ms_033,E,50,33,0,1,13,13.314189139469535,0.3141891394695353,0.8167136907577515,0.0,-0.18776559829711914,1.0,2.0
cm_E_ds_050_ms_033,E,50,33,0,1,14,14.368226360697607,0.36822636069760684,0.9357286691665649,0.0,-0.18776559829711914,1.0,2.0
cm_E_ds_050_ms_033,E,50,33,0,1,15,15.30161754893828,0.30161754893827997,0.9524850249290466,0.0,-0.18776559829711914,1.0,2.0
cm_E_ds_050_ms_033,E,50,33,1,0,0,0.04211920580415603,0.04211920580415603,0.9440020322799683,0.0,-0.1856297105550766,1.0,2.0
cm_E_ds_050_ms_033,E,50,33,1,0,1,1.0087860796118764,0.008786079611876385,0.8906314373016357,0.0,-0.1856297105550766,1.0,2.0
cm_E_ds_050_ms_033,E,50,33,1,0,2,2.3319375352708707,0.33193753527087067,0.8040039539337158,0.0,-0.1856297105550766,1.0,2.0
cm_E_ds_050_ms_033,E,50,33,1,0,3,3.275767832857009,0.2757678328570088,0.7703043222427368,0.0,-0.1856297105550766,1.0,2.0
cm_E_ds_050_ms_033,E,50,33,1,0,4,3.734680957655051,0.7346809576550508,0.6654967069625854,0.0,-0.1856297105550766,1.0,2.0
cm_E_ds_050_ms_033,E,50,33,1,0,5,5.33359940377854,0.3335994037785399,0.726515531539917,0.0,-0.1856297105550766,1.0,2.0
cm_E_ds_050_ms_033,E,50,33,1,0,6,6.142389120592467,0.14238912059246722,0.7586092948913574,0.0,-0.1856297105550766,1.0,2.0
cm_E_ds_050_ms_033,E,50,33,1,0,7,7.32033568741139,0.32033568741139007,0.8352899551391602,0.0,-0.1856297105550766,1.0,2.0
cm_E_ds_050_ms_033,E,50,33,1,0,8,8.217945184192162,0.21794518419216224,0.8038210272789001,0.0,-0.1856297105550766,1.0,2.0
cm_E_ds_050_ms_033,E,50,33,1,0,9,9.073345933286035,0.07334593328603489,0.7888133525848389,0.0,-0.1856297105550766,1.0,2.0
cm_E_ds_050_ms_033,E,50,33,1,0,10,9.483034643645704,0.4830346436457038,0.8812030553817749,0.0,-0.1856297105550766,1.0,2.0
