family,checkpoint_sha256,seed,K_modes,q,c,M,eps,trial,bound,true_error,ratio_bound_over_true,tight_diag,delta_hat_Z1,noise_gain_2,correction_norm,violation,precision
reported,761858c28a91c29e0e5761e10c55d782cf6dc6596a6e0a80f511a264179b55cc,43,1,0.5,0.3,4.171858788,1.251557636,32,29.17397881,8.121774673,3.592069387,5.432367325,5.145540714,1.792816043,5.463696957,0,fp32
reported,761858c28a91c29e0e5761e10c55d782cf6dc6596a6e0a80f511a264179b55cc,43,1,0.5,0.3,4.171858788,1.251557636,33,38.41632843,8.158655167,4.708659649,11.75213146,5.538900852,2.837176085,11.75792503,0,fp32
reported,761858c28a91c29e0e5761e10c55d782cf6dc6596a6e0a80f511a264179b55cc,43,1,0.5,0.3,4.171858788,1.251557636,34,27.34062195,8.036813736,3.401922941,5.696763515,4.609488964,1.894620895,5.739256859,0,fp32
reported,761858c28a91c29e0e5761e10c55d782cf6dc6596a6e0a80f511a264179b55cc,43,1,0.5,0.3,4.171858788,1.251557636,35,36.36092377,8.147236824,4.462975979,7.357028961,6.359288692,1.955480456,7.383471489,0,fp32
reported,761858c28a91c29e0e5761e10c55d782cf6dc6596a6e0a80f511a264179b55cc,43,1,0.5,0.3,4.171858788,1.251557636,36,31.12758636,8.10490799,3.840584755,5.748558998,5.432646751,2.098043442,5.837529659,0,fp32
reported,761858c28a91c29e0e5761e10c55d782cf6dc6596a6e0a80f511a264179b55cc,43,1,0.5,0.3,4.171858788,1.251557636,37,31.92193985,8.023566246,3.978522539,6.472198963,5.521634579,1.884099007,6.528399944,0,fp32
reported,761858c28a91c29e0e5761e10c55d782cf6dc6596a6e0a80f511a264179b55cc,43,1,0.5,0.3,4.171858788,1.251557636,38,36.97147751,7.795855045,4.742453098,9.954106331,5.600396633,2.936993837,9.931595802,0,fp32
reported,761858c28a91c29e0e5761e10c55d782cf6dc6596a6e0a80f511a264179b55cc,43,1,0.5,0.3,4.171858788,1.251557636,39,35.72570801,8.012358665,4.458825588,9.558001518,5.402310848,2.892678261,9.567674637,0,fp32
reported,761858c28a91c29e0e5761e10c55d782cf6dc6596a6e0a80f511a264179b55cc,43,1,0.5,0.3,4.171858788,1.251557636,40,35.93078232,8.052219391,4.462221146,9.660716057,5.440607548,2.791125774,9.740080833,0,fp32
reported,761858c28a91c29e0e5761e10c55d782cf6dc6596a6e0a80f511a264179b55cc,43,1,0.5,0.3,4.171858788,1.251557636,41,38.16820908,8.161850929,4.67641592,8.019080162,6.621638775,2.007886887,8.03068161,0,fp32
reported,761858c28a91c29e0e5761e10c55d782cf6dc6596a6e0a80f511a264179b55cc,43,1,0.5,0.3,4.171858788,1.251557636,42,35.8384552,8.079689026,4.435623169,9.121593475,5.517826557,2.970264435,9.101406097,0,fp32
reported,761858c28a91c29e0e5761e10c55d782cf6dc6596a6e0a80f511a264179b55cc,43,1,0.5,0.3,4.171858788,1.251557636,43,29.4727993,8.310032845,3.546652555,6.429656029,4.954152107,1.884519696,6.446191311,0,fp32
reported,761858c28a91c29e0e5761e10c55d782cf6dc6596a6e0a80f511a264179b55cc,43,1,0.5,0.3,4.171858788,1.251557636,44,26.06913757,8.092765808,3.221288919,4.921940327,4.552490234,1.68328166,4.970067501,0,fp32
reported,761858c28a91c29e0e5761e10c55d782cf6dc6596a6e0a80f511a264179b55cc,43,1,0.5,0.3,4.171858788,1.251557636,45,37.70514297,7.971738338,4.7298522,9.234532356,5.869194984,3.145291328,9.283175468,0,fp32
reported,761858c28a91c29e0e5761e10c55d782cf6dc6596a6e0a80f511a264179b55cc,43,1,0.5,0.3,4.171858788,1.251557636,46,35.8968277,7.822118282,4.58914423,9.662099838,5.418876648,2.90823555,9.650214195,0,fp32
reported,761858c28a91c29e0e5761e10c55d782cf6dc6596a6e0a80f511a264179b55cc,43,1,0.5,0.3,4.171858788,1.251557636,47,42.29138565,8.042796135,5.258294106,8.816339493,7.421132088,1.998887181,8.829746246,0,fp32
reported,761858c28a91c29e0e5761e10c55d782cf6dc6596a6e0a80f511a264179b55cc,43,1,0.5,0.3,4.171858788,1.251557636,48,39.99407196,8.03433609,4.977893829,8.673913956,6.931824207,1.889109731,8.711150169,0,fp32
reported,761858c28a91c29e0e5761e10c55d782cf6dc6596a6e0a80f511a264179b55cc,43,1,0.5,0.3,4.171858788,1.251557636,49,28.49726105,8.234594345,3.460675716,5.739453316,4.892214298,1.861685514,5.75762558,0,fp32
reported,761858c28a91c29e0e5761e10c55d782cf6dc6596a6e0a80f511a264179b55cc,43,1,0.5,0.3,4.171858788,1.251557636,50,37.10859299,8.151612282,4.55230093,8.868712425,6.199881554,1.873538971,8.898720741,0,fp32
reported,761858c28a91c29e0e5761e10c55d782cf6dc6596a6e0a80f511a264179b55cc,43,1,0.5,0.3,4.171858788,1.251557636,51,30.8327179,8.070072174,3.820624828,6.311676979,5.277654171,1.993271828,6.320396423,0,fp32
reported,761858c28a91c29e0e5761e10c55d782cf6dc6596a6e0a80f511a264179b55cc,43,1,0.5,0.3,4.171858788,1.251557636,52,35.155056,8.117393494,4.330830574,6.476556778,6.282078743,1.967469573,6.484710217,0,fp32
reported,761858c28a91c29e0e5761e10c55d782cf6dc6596a6e0a80f511a264179b55cc,43,1,0.5,0.3,4.171858788,1.251557636,53,30.48025131,7.973836899,3.822532654,5.493178368,5.363162994,2.041976213,5.550242424,0,fp32
reported,761858c28a91c29e0e5761e10c55d782cf6dc6596a6e0a80f511a264179b55cc,43,1,0.5,0.3,4.171858788,1.251557636,54,37.68832779,8.14550209,4.626888275,7.866781235,6.543332577,1.98878932,7.901385307,0,fp32
reported,761858c28a91c29e0e5761e10c55d782cf6dc6596a6e0a80f511a264179b55cc,43,1,0.5,0.3,4.171858788,1.251557636,55,37.11203766,8.022527695,4.625977993,9.671421051,5.683441162,2.975370169,9.677678108,0,fp32
reported,761858c28a91c29e0e5761e10c55d782cf6dc6596a6e0a80f511a264179b55cc,43,1,0.5,0.3,4.171858788,1.251557636,56,30.00060844,8.132243156,3.689093828,6.113631725,5.174665451,1.807451367,6.150506973,0,fp32
reported,761858c28a91c29e0e5761e10c55d782cf6dc6596a6e0a80f511a264179b55cc,43,1,0.5,0.3,4.171858788,1.251557636,57,32.59755325,7.988492489,4.080564022,5.814759254,5.780839443,2.069703341,5.890354156,0,fp32
reported,761858c28a91c29e0e5761e10c55d782cf6dc6596a6e0a80f511a264179b55cc,43,1,0.5,0.3,4.171858788,1.251557636,58,35.63711548,8.109942436,4.394249916,7.208998203,6.293189526,1.722284794,7.227278709,0,fp32
reported,761858c28a91c29e0e5761e10c55d782cf6dc6596a6e0a80f511a264179b55cc,43,1,0.5,0.3,4.171858788,1.251557636,59,29.51109695,8.106469154,3.640437841,6.0624547,5.065759182,1.823142767,6.095695496,0,fp32
reported,761858c28a91c29e0e5761e10c55d782cf6dc6596a6e0a80f511a264179b55cc,43,1,0.5,0.3,4.171858788,1.251557636,60,32.62348175,8.082681656,4.036220074,6.524106026,5.534817696,2.358331919,6.581417084,0,fp32
reported,761858c28a91c29e0e5761e10c55d782cf6dc6596a6e0a80f511a264179b55cc,43,1,0.5,0.3,4.171858788,1.251557636,61,29.61768723,8.195872307,3.6137321,5.62290287,5.243770599,1.666549563,5.655633926,0,fp32
reported,761858c28a91c29e0e5761e10c55d782cf6dc6596a6e0a80f511a264179b55cc,43,1,0.5,0.3,4.171858788,1.251557636,62,27.06506729,8.165468216,3.314576387,5.169471741,4.765196323,1.594710588,5.18946743,0,fp32
reported,761858c28a91c29e0e5761e10c55d782cf6dc6596a6e0a80f511a264179b55cc,43,1,0.5,0.3,4.171858788,1.251557636,63,31.25003433,8.245532036,3.789935589,5.330924034,5.621195793,1.933677554,5.379090786,0,fp32
reported,761858c28a91c29e0e5761e10c55d782cf6dc6596a6e0a80f511a264179b55cc,43,1,0.5,0.3,4.171858788,1.251557636,64,28.08408356,8.051513672,3.488050222,6.366637707,4.703747272,1.635053635,6.414350033,0,fp32
reported,761858c28a91c29e0e5761e10c55d782cf6dc6596a6e0a80f511a264179b55cc,43,1,0.5,0.3,4.171858788,1.251557636,65,26.05069351,8.10773468,3.213066816,4.83352232,4.600855827,1.565274477,4.897541046,0,fp32
reported,761858c28a91c29e0e5761e10c55d782cf6dc6596a6e0a80f511a264179b55cc,43,1,0.5,0.3,4.171858788,1.251557636,66,28.17625046,8.291493416,3.398211718,4.665831089,5.135305405,1.618627429,4.726677418,0,fp32
reported,761858c28a91c29e0e5761e10c55d782cf6dc6596a6e0a80f511a264179b55cc,43,1,0.5,0.3,4.171858788,1.251557636,67,29.21008682,8.451142311,3.456347704,6.857686996,4.85532999,1.656859636,6.880680084,0,fp32
reported,761858c28a91c29e0e5761e10c55d782cf6dc6596a6e0a80f511a264179b55cc,43,1,0.5,0.3,4.171858788,1.251557636,68,31.6768856,8.164187431,3.879980087,5.135097504,5.696177959,2.165760517,5.202661991,0,fp32
reported,761858c28a91c29e0e5761e10c55d782cf6dc6596a6e0a80f511a264179b55cc,43,1,0.5,0.3,4.171858788,1.251557636,69,35.75379181,8.219007492,4.35013485,7.953538418,5.886665821,2.541597366,8.014496803,0,fp32
reported,761858c28a91c29e0e5761e10c55d782cf6dc6596a6e0a80f511a264179b55cc,43,1,0.5,0.3,4.171858788,1.251557636,70,35.09798431,8.15271759,4.305065632,9.519302368,5.262175083,2.844240665,9.585201263,0,fp32
reported,761858c28a91c29e0e5761e10c55d782cf6dc6596a6e0a80f511a264179b55cc,43,1,0.5,0.3,4.171858788,1.251557636,71,28.54998016,8.130440712,3.511492252,4.950480461,5.137979984,1.704565167,4.981690884,0,fp32
reported,761858c28a91c29e0e5761e10c55d782cf6dc6596a6e0a80f511a264179b55cc,43,1,0.5,0.3,4.171858788,1.251557636,72,32.61623001,8.098554611,4.027413845,6.165568829,5.738440037,1.973541498,6.20626545,0,fp32
reported,761858c28a91c29e0e5761e10c55d782cf6dc6596a6e0a80f511a264179b55cc,43,1,0.5,0.3,4.171858788,1.251557636,73,31.82888031,8.115285873,3.922089815,5.480447769,5.722243309,1.95189023,5.513585091,0,fp32
reported,761858c28a91c29e0e5761e10c55d782cf6dc6596a6e0a80f511a264179b55cc,43,1,0.5,0.3,4.171858788,1.251557636,74,38.40475845,8.061502457,4.763970375,8.519011497,6.63038826,1.750671864,8.552648544,0,fp32
reported,761858c28a91c29e0e5761e10c55d782cf6dc6596a6e0a80f511a264179b55cc,43,1,0.5,0.3,4.171858788,1.251557636,75,35.73122787,7.836586475,4.559539795,9.010083199,5.518932343,2.926579952,9.044239998,0,fp32
reported,761858c28a91c29e0e5761e10c55d782cf6dc6596a6e0a80f511a264179b55cc,43,1,0.5,0.3,4.171858788,1.251557636,76,34.7346344,8.066060066,4.306270123,8.871295929,5.370720863,2.716522217,8.928863525,0,fp32
reported,761858c28a91c29e0e5761e10c55d782cf6dc6596a6e0a80f511a264179b55cc,43,1,0.5,0.3,4.171858788,1.251557636,77,28.89343071,8.143445969,3.548059464,7.41466713,4.499645233,2.152131796,7.428028584,0,fp32
reported,761858c28a91c29e0e5761e10c55d782cf6dc6596a6e0a80f511a264179b55cc,43,1,0.5,0.3,4.171858788,1.251557636,78,36.05274963,8.22325325,4.384243965,6.429564476,6.462005615,2.045084953,6.53463459,0,fp32
reported,761858c28a91c29e0e5761e10c55d782cf6dc6596a6e0a80f511a264179b55cc,43,1,0.5,0.3,4.171858788,1.251557636,79,32.87479019,8.068914413,4.074252129,5.638687611,5.887381077,2.115150452,5.666235447,0,fp32
reported,761858c28a91c29e0e5761e10c55d782cf6dc6596a6e0a80f511a264179b55cc,43,1,0.5,0.3,4.171858788,1.251557636,80,28.82087326,8.048410416,3.58093977,5.233049393,5.101738453,1.827497125,5.249922752,0,fp32
reported,761858c28a91c29e0e5761e10c55d782cf6dc6596a6e0a80f511a264179b55cc,43,1,0.5,0.3,4.171858788,1.251557636,81,31.84786606,7.997728825,3.982113838,5.818423271,5.612485409,2.050146341,5.867491722,0,fp32
reported,761858c28a91c29e0e5761e10c55d782cf6dc6596a6e0a80f511a264179b55cc,43,1,0.5,0.3,4.171858788,1.251557636,82,40.68302155,8.398281097,4.844208241,9.907396317,6.387303352,3.218602657,10.00782776,0,fp32
reported,761858c28a91c29e0e5761e10c55d782cf6dc6596a6e0a80f511a264179b55cc,43,1,0.5,0.3,4.171858788,1.251557636,83,29.9838028,8.148630142,3.679612637,6.643339634,5.018744469,1.879646182,6.693825722,0,fp32
reported,761858c28a91c29e0e5761e10c55d782cf6dc6596a6e0a80f511a264179b55cc,43,1,0.5,0.3,4.171858788,1.251557636,84,30.80678368,8.181670189,3.765341759,5.594973087,5.414597988,2.048520565,5.654004574,0,fp32
reported,761858c28a91c29e0e5761e10c55d782cf6dc6596a6e0a80f511a264179b55cc,43,1,0.5,0.3,4.171858788,1.251557636,85,28.23122597,7.837247372,3.602186441,6.289506912,4.760732651,1.635310173,6.323436737,0,fp32
reported,761858c28a91c29e0e5761e10c55d782cf6dc6596a6e0a80f511a264179b55cc,43,1,0.5,0.3,4.171858788,1.251557636,86,36.80467606,8.118602753,4.53337574,6.015405178,6.699716568,2.194572449,6.107769966,0,fp32
reported,761858c28a91c29e0e5761e10c55d782cf6dc6596a6e0a80f511a264179b55cc,43,1,0.5,0.3,4.171858788,1.251557636,87,28.5823555,8.161733627,3.501995564,5.912556648,4.889991283,1.770382166,5.966268539,0,fp32
reported,761858c28a91c29e0e5761e10c55d782cf6dc6596a6e0a80f511a264179b55cc,43,1,0.5,0.3,4.171858788,1.251557636,88,28.82674026,8.099963188,3.558872938,5.16123724,5.130043507,1.760819197,5.221156597,0,fp32
reported,761858c28a91c29e0e5761e10c55d782cf6dc6596a6e0a80f511a264179b55cc,43,1,0.5,0.3,4.171858788,1.251557636,89,37.38955688,8.11839962,4.605533123,7.88477087,6.543356895,1.740291715,7.91352129,0,fp32
reported,761858c28a91c29e0e5761e10c55d782cf6dc6596a6e0a80f511a264179b55cc,43,1,0.5,0.3,4.171858788,1.251557636,90,37.97886658,8.016066551,4.737843037,10.58798313,5.676274776,2.901636124,10.66668606,0,fp32
reported,761858c28a91c29e0e5761e10c55d782cf6dc6596a6e0a80f511a264179b55cc,43,1,0.5,0.3,4.171858788,1.251557636,91,37.64842606,8.068184853,4.666282177,7.995509624,6.579306602,1.749367356,8.011053085,0,fp32
reported,761858c28a91c29e0e5761e10c55d782cf6dc6596a6e0a80f511a264179b55cc,43,1,0.5,0.3,4.171858788,1.251557636,92,34.13433456,8.230361938,4.147367477,8.034731865,5.510036945,2.409910202,8.131095886,0,fp32
reported,761858c28a91c29e0e5761e10c55d782cf6dc6596a6e0a80f511a264179b55cc,43,1,0.5,0.3,4.171858788,1.251557636,93,33.12327576,8.214007378,4.032535553,5.407038689,6.038695335,1.954202652,5.484893799,0,fp32
reported,761858c28a91c29e0e5761e10c55d782cf6dc6596a6e0a80f511a264179b55cc,43,1,0.5,0.3,4.171858788,1.251557636,94,41.90682983,8.139135361,5.148806095,14.11356068,5.772686005,2.992777348,14.07836533,0,fp32
reported,761858c28a91c29e0e5761e10c55d782cf6dc6596a6e0a80f511a264179b55cc,43,1,0.5,0.3,4.171858788,1.251557636,95,34.13085938,8.394389153,4.0659132,7.626081944,5.63101387,2.390435457,7.647298336,0,fp32
reported,761858c28a91c29e0e5761e10c55d782cf6dc6596a6e0a80f511a264179b55cc,43,1,0.5,0.3,4.171858788,1.251557636,96,32.07134247,7.880934715,4.069484711,4.606599808,5.891670227,2.231925011,4.69874382,0,fp32
reported,761858c28a91c29e0e5761e10c55d782cf6dc6596a6e0a80f511a264179b55cc,43,1,0.5,0.3,4.171858788,1.251557636,97,32.8874588,8.137451172,4.041493893,6.584203243,5.602466583,2.338516951,6.58797121,0,fp32
reported,761858c28a91c29e0e5761e10c55d782cf6dc6596a6e0a80f511a264179b55cc,43,1,0.5,0.3,4.171858788,1.251557636,98,32.56331635,8.079936981,4.030144691,6.817641258,5.511101723,2.184906006,6.837242603,0,fp32
reported,761858c28a91c29e0e5761e10c55d782cf6dc6596a6e0a80f511a264179b55cc,43,1,0.5,0.3,4.171858788,1.251557636,99,35.08238983,7.897900105,4.441989422,8.610794067,5.512350559,2.726068974,8.673810959,0,fp32
reported,761858c28a91c29e0e5761e10c55d782cf6dc6596a6e0a80f511a264179b55cc,43,1,0.5,0.3,4.171858788,1.251557636,100,40.39538574,7.749980927,5.212320805,12.12113857,5.885493279,2.993768215,12.09506226,0,fp32
reported,761858c28a91c29e0e5761e10c55d782cf6dc6596a6e0a80f511a264179b55cc,43,1,0.5,0.3,4.171858788,1.251557636,101,31.31115723,8.13284874,3.849961758,6.253155231,5.421268463,1.921431065,6.289610386,0,fp32
reported,761858c28a91c29e0e5761e10c55d782cf6dc6596a6e0a80f511a264179b55cc,43,1,0.5,0.3,4.171858788,1.251557636,102,34.32694626,8.055462837,4.261325359,8.194404602,5.465934277,2.608273745,8.259436607,0,fp32
reported,761858c28a91c29e0e5761e10c55d782cf6dc6596a6e0a80f511a264179b55cc,43,1,0.5,0.3,4.171858788,1.251557636,103,27.32602119,8.094272614,3.375969887,5.818482399,4.552323818,1.944325686,5.900934696,0,fp32
reported,761858c28a91c29e0e5761e10c55d782cf6dc6596a6e0a80f511a264179b55cc,43,1,0.5,0.3,4.171858788,1.251557636,104,31.67793655,8.095263481,3.913144588,6.481720448,5.445593834,1.937376738,6.53494978,0,fp32
reported,761858c28a91c29e0e5761e10c55d782cf6dc6596a6e0a80f511a264179b55cc,43,1,0.5,0.3,4.171858788,1.251557636,105,36.51120377,7.832152367,4.661707401,9.078351021,5.670690536,2.954249144,9.156470299,0,fp32
reported,761858c28a91c29e0e5761e10c55d782cf6dc6596a6e0a80f511a264179b55cc,43,1,0.5,0.3,4.171858788,1.251557636,106,29.36637115,8.325097084,3.5274508,6.030611038,5.039857388,1.79216063,6.09780407,0,fp32
reported,761858c28a91c29e0e5761e10c55d782cf6dc6596a6e0a80f511a264179b55cc,43,1,0.5,0.3,4.171858788,1.251557636,107,27.74122047,8.029680252,3.454834938,5.67338419,4.783040524,1.665243149,5.70290184,0,fp32
reported,761858c28a91c29e0e5761e10c55d782cf6dc6596a6e0a80f511a264179b55cc,43,1,0.5,0.3,4.171858788,1.251557636,108,28.104496,8.056218147,3.488547087,4.953003407,5.021532536,1.745548129,4.970716,0,fp32
reported,761858c28a91c29e0e5761e10c55d782cf6dc6596a6e0a80f511a264179b55cc,43,1,0.5,0.3,4.171858788,1.251557636,109,33.36016464,7.859574795,4.244525433,8.620075226,5.086417198,2.822926044,8.607295036,0,fp32
reported,761858c28a91c29e0e5761e10c55d782cf6dc6596a6e0a80f511a264179b55cc,43,1,0.5,0.3,4.171858788,1.251557636,110,35.50849152,8.260029793,4.29883337,6.549441814,6.340548038,1.982493162,6.575415134,0,fp32
reported,761858c28a91c29e0e5761e10c55d782cf6dc6596a6e0a80f511a264179b55cc,43,1,0.5,0.3,4.171858788,1.251557636,111,31.95321274,8.08313179,3.953073263,6.871268272,5.408155918,1.99873364,6.889620304,0,fp32
reported,761858c28a91c29e0e5761e10c55d782cf6dc6596a6e0a80f511a264179b55cc,43,1,0.5,0.3,4.171858788,1.251557636,112,29.80326843,8.219325066,3.625999451,5.973399162,5.142389774,1.866559505,6.013836861,0,fp32
reported,761858c28a91c29e0e5761e10c55d782cf6dc6596a6e0a80f511a264179b55cc,43,1,0.5,0.3,4.171858788,1.251557636,113,40.6652565,8.233953476,4.938727856,9.825862885,6.412789345,3.237565041,9.860005379,0,fp32
reported,761858c28a91c29e0e5761e10c55d782cf6dc6596a6e0a80f511a264179b55cc,43,1,0.5,0.3,4.171858788,1.251557636,114,32.20235825,8.017696381,4.016410351,5.877996922,5.718132973,1.958740592,5.895637512,0,fp32
reported,761858c28a91c29e0e5761e10c55d782cf6dc6596a6e0a80f511a264179b55cc,43,1,0.5,0.3,4.171858788,1.251557636,115,36.54711914,8.128799438,4.496004581,8.736560822,6.136394978,1.718260407,8.796442032,0,fp32
reported,761858c28a91c29e0e5761e10c55d782cf6dc6596a6e0a80f511a264179b55cc,43,1,0.5,0.3,4.171858788,1.251557636,116,30.79123878,8.121562004,3.791295052,6.007923603,5.339066982,1.966355205,6.056398869,0,fp32
reported,761858c28a91c29e0e5761e10c55d782cf6dc6596a6e0a80f511a264179b55cc,43,1,0.5,0.3,4.171858788,1.251557636,117,44.43724442,8.039678574,5.52724123,16.7720623,5.720032692,2.986024141,16.83689499,0,fp32
reported,761858c28a91c29e0e5761e10c55d782cf6dc6596a6e0a80f511a264179b55cc,43,1,0.5,0.3,4.171858788,1.251557636,118,31.13406372,8.153225899,3.818619013,6.58393383,5.320728302,1.868616819,6.598054409,0,fp32
reported,761858c28a91c29e0e5761e10c55d782cf6dc6596a6e0a80f511a264179b55cc,43,1,0.5,0.3,4.171858788,1.251557636,119,31.0151329,8.136399269,3.811899185,6.433050156,5.308903217,1.918675184,6.465805054,0,fp32
reported,761858c28a91c29e0e5761e10c55d782cf6dc6596a6e0a80f511a264179b55cc,43,1,0.5,0.3,4.171858788,1.251557636,120,27.97914696,8.253835678,3.389835596,5.454143047,4.860473633,1.75704658,5.502891541,0,fp32
reported,761858c28a91c29e0e5761e10c55d782cf6dc6596a6e0a80f511a264179b55cc,43,1,0.5,0.3,4.171858788,1.251557636,121,30.89268494,8.132534027,3.798654318,5.99111557,5.351011276,2.00682497,6.057362556,0,fp32
reported,761858c28a91c29e0e5761e10c55d782cf6dc6596a6e0a80f511a264179b55cc,43,1,0.5,0.3,4.171858788,1.251557636,122,32.90231323,7.882544994,4.174072266,6.869473457,5.600015163,2.10636425,6.903604031,0,fp32
reported,761858c28a91c29e0e5761e10c55d782cf6dc6596a6e0a80f511a264179b55cc,43,1,0.5,0.3,4.171858788,1.251557636,123,29.48848343,8.346366882,3.53309226,5.584733009,5.246328831,1.583774328,5.619354248,0,fp32
reported,761858c28a91c29e0e5761e10c55d782cf6dc6596a6e0a80f511a264179b55cc,43,1,0.5,0.3,4.171858788,1.251557636,124,32.80105209,7.960016727,4.120726585,8.322715759,5.066354752,2.601665735,8.408802032,0,fp32
reported,761858c28a91c29e0e5761e10c55d782cf6dc6596a6e0a80f511a264179b55cc,43,1,0.5,0.3,4.171858788,1.251557636,125,40.6814537,8.212175369,4.95379734,7.682228565,7.283705235,2.073927164,7.69922781,0,fp32
reported,761858c28a91c29e0e5761e10c55d782cf6dc6596a6e0a80f511a264179b55cc,43,1,0.5,0.3,4.171858788,1.251557636,126,44.06899643,8.355888367,5.274004936,16.97865868,5.608985424,2.93783927,16.99222565,0,fp32
reported,761858c28a91c29e0e5761e10c55d782cf6dc6596a6e0a80f511a264179b55cc,43,1,0.5,0.3,4.171858788,1.251557636,127,29.57216263,8.146722794,3.629945755,7.697251797,4.584733963,2.11575675,7.797307968,0,fp32
reported,761858c28a91c29e0e5761e10c55d782cf6dc6596a6e0a80f511a264179b55cc,43,1,0.5,0.3,4.171858788,1.251557636,128,35.12262344,8.070453644,4.35200119,6.0693326,6.311101437,2.15692544,6.094082832,0,fp32
reported,761858c28a91c29e0e5761e10c55d782cf6dc6596a6e0a80f511a264179b55cc,43,1,0.5,0.3,4.171858788,1.251557636,129,37.79346848,8.107584,4.661495686,10.94892502,5.545576096,2.962592125,10.95025158,0,fp32
reported,761858c28a91c29e0e5761e10c55d782cf6dc6596a6e0a80f511a264179b55cc,43,1,0.5,0.3,4.171858788,1.251557636,130,37.69178391,8.189664841,4.602359772,9.274422646,5.843808651,3.164407969,9.351799965,0,fp32
reported,761858c28a91c29e0e5761e10c55d782cf6dc6596a6e0a80f511a264179b55cc,43,1,0.5,0.3,4.171858788,1.251557636,131,29.02215195,8.102442741,3.58190155,5.457375526,5.101579189,1.789909363,5.49890995,0,fp32
reported,761858c28a91c29e0e5761e10c55d782cf6dc6596a6e0a80f511a264179b55cc,43,1,0.5,0.3,4.171858788,1.251557636,132,32.36845016,7.923763752,4.084984303,5.959622383,5.698653221,2.077450514,5.994423389,0,fp32
reported,761858c28a91c29e0e5761e10c55d782cf6dc6596a6e0a80f511a264179b55cc,43,1,0.5,0.3,4.171858788,1.251557636,133,29.99098587,8.196374893,3.659054995,6.222928047,5.178510666,1.706356883,6.251365185,0,fp32
reported,761858c28a91c29e0e5761e10c55d782cf6dc6596a6e0a80f511a264179b55cc,43,1,0.5,0.3,4.171858788,1.251557636,134,25.57994461,8.201788902,3.118824959,4.692697048,4.515630722,1.637460589,4.691995621,0,fp32
reported,761858c28a91c29e0e5761e10c55d782cf6dc6596a6e0a80f511a264179b55cc,43,1,0.5,0.3,4.171858788,1.251557636,135,35.10028076,8.151425362,4.306029797,8.691283226,5.578480721,2.504217863,8.693473816,0,fp32
reported,761858c28a91c29e0e5761e10c55d782cf6dc6596a6e0a80f511a264179b55cc,43,1,0.5,0.3,4.171858788,1.251557636,136,34.63165665,8.198412895,4.224190235,6.01168108,6.256236553,1.980973601,6.052217007,0,fp32
reported,761858c28a91c29e0e5761e10c55d782cf6dc6596a6e0a80f511a264179b55cc,43,1,0.5,0.3,4.171858788,1.251557636,137,29.02952385,8.15926075,3.557862043,6.039492607,4.958853245,1.80380106,6.084327221,0,fp32
reported,761858c28a91c29e0e5761e10c55d782cf6dc6596a6e0a80f511a264179b55cc,43,1,0.5,0.3,4.171858788,1.251557636,138,29.20370865,8.007450104,3.647067308,7.565391541,4.510246754,2.223447561,7.604823589,0,fp32
reported,761858c28a91c29e0e5761e10c55d782cf6dc6596a6e0a80f511a264179b55cc,43,1,0.5,0.3,4.171858788,1.251557636,139,28.95702362,8.231818199,3.517694712,5.991707325,4.952789307,1.798367977,6.043924809,0,fp32
reported,761858c28a91c29e0e5761e10c55d782cf6dc6596a6e0a80f511a264179b55cc,43,1,0.5,0.3,4.171858788,1.251557636,140,30.87617683,8.144238472,3.791167974,4.919570446,5.571695328,2.13449192,4.960411072,0,fp32
reported,761858c28a91c29e0e5761e10c55d782cf6dc6596a6e0a80f511a264179b55cc,43,1,0.5,0.3,4.171858788,1.251557636,141,29.97779465,8.191623688,3.659566879,6.745625973,5.010773182,1.813772082,6.803516388,0,fp32
reported,761858c28a91c29e0e5761e10c55d782cf6dc6596a6e0a80f511a264179b55cc,43,1,0.5,0.3,4.171858788,1.251557636,142,36.22988129,7.729306221,4.687339306,8.574101448,5.815219879,2.721353531,8.563673019,0,fp32
reported,761858c28a91c29e0e5761e10c55d782cf6dc6596a6e0a80f511a264179b55cc,43,1,0.5,0.3,4.171858788,1.251557636,143,30.30515099,7.990845203,3.792483807,5.859681129,5.287236691,1.88242197,5.891586304,0,fp32
reported,761858c28a91c29e0e5761e10c55d782cf6dc6596a6e0a80f511a264179b55cc,43,1,0.5,0.3,4.171858788,1.251557636,144,32.72546005,7.949593544,4.116620541,5.853903294,5.802618504,2.06888175,5.928431034,0,fp32
reported,761858c28a91c29e0e5761e10c55d782cf6dc6596a6e0a80f511a264179b55cc,43,1,0.5,0.3,4.171858788,1.251557636,145,32.64501953,8.025930405,4.067443848,6.463035583,5.655477524,2.037435532,6.501199245,0,fp32
reported,761858c28a91c29e0e5761e10c55d782cf6dc6596a6e0a80f511a264179b55cc,43,1,0.5,0.3,4.171858788,1.251557636,146,36.30154419,8.199266434,4.427413464,8.042757034,6.276744366,1.628971457,8.077102661,0,fp32
reported,761858c28a91c29e0e5761e10c55d782cf6dc6596a6e0a80f511a264179b55cc,43,1,0.5,0.3,4.171858788,1.251557636,147,27.88357925,8.100857735,3.442052603,5.253435612,4.762906075,2.174599171,5.291771889,0,fp32
